zip,primary_city,state,lon,lat
2239,Cambridge,MA,-71.459,42.446
2241,Boston,MA,-70.92,42.339
2266,Boston,MA,-70.92,42.339
2269,Quincy,MA,-71.089,42.18
2283,Boston,MA,-70.92,42.339
2284,Boston,MA,-70.92,42.339
2293,Boston,MA,-70.92,42.339
2295,Boston,MA,-70.92,42.339
2297,Boston,MA,-70.92,42.339
2298,Boston,MA,42.34,-71.05
2301,Brockton,MA,-71.04,42.079
2302,Brockton,MA,-71,42.085
2303,Brockton,MA,-70.701,41.97
2304,Brockton,MA,-70.701,41.97
2305,Brockton,MA,-70.701,41.97
2322,Avon,MA,-71.048,42.126
2324,Bridgewater,MA,-70.977,41.974
2325,Bridgewater,MA,-70.973,41.987
2327,Bryantville,MA,-70.827,42.041
2330,Carver,MA,-70.76,41.896
2331,Duxbury,MA,-70.701,41.97
2332,Duxbury,MA,-70.711,42.053
2333,East Bridgewater,MA,-70.931,42.023
2334,Easton,MA,-71.132,42.024
2337,Elmwood,MA,-70.932,42.022
2338,Halifax,MA,-70.861,41.988
2339,Hanover,MA,-70.851,42.124
2340,Hanover,MA,42.11,-70.81
2341,Hanson,MA,-70.876,42.056
2343,Holbrook,MA,-71.003,42.144
2344,Middleboro,MA,-70.701,41.97
2345,Manomet,MA,-70.581,41.888
2346,Middleboro,MA,-70.882,41.915
2347,Lakeville,MA,-70.96,41.844
2348,Lakeville,MA,-70.701,41.97
2349,Middleboro,MA,-70.701,41.97
2350,Monponsett,MA,-70.847,42.019
2351,Abington,MA,-70.96,42.117
2355,North Carver,MA,-70.801,41.917
2356,North Easton,MA,-71.12,42.053
2357,North Easton,MA,-71.087,42.064
2358,North Pembroke,MA,-70.713,41.954
2359,Pembroke,MA,-70.801,42.066
2360,Plymouth,MA,-70.639,41.886
2361,Plymouth,MA,-70.701,41.97
2362,Plymouth,MA,-70.701,41.97
2364,Kingston,MA,-70.745,41.979
2366,South Carver,MA,-70.704,41.85
2367,Plympton,MA,-70.812,41.969
2368,Randolph,MA,-71.056,42.171
2370,Rockland,MA,-70.885,41.954
2375,South Easton,MA,-71.111,42.023
2379,West Bridgewater,MA,-71.024,42.022
2381,White Horse Beach,MA,-70.561,41.932
2382,Whitman,MA,-70.941,42.078
2420,Lexington,MA,-71.217,42.456
2421,Lexington,MA,-71.226,42.443
2445,Brookline,MA,-71.144,42.318
2446,Brookline,MA,-71.123,42.343
2447,Brookline Village,MA,-71.089,42.18
2451,Waltham,MA,-71.245,42.399
2452,Waltham,MA,-71.218,42.394
2453,Waltham,MA,-71.232,42.365
2454,Waltham,MA,-71.25,42.357
2455,North Waltham,MA,42.39,-71.22
2456,New Town,MA,-71.459,42.446
2457,Babson Park,MA,-71.089,42.18
2458,Newton,MA,-71.208,42.385
2459,Newton Center,MA,-71.183,42.334
2460,Newtonville,MA,-71.182,42.374
2461,Newton Highlands,MA,-71.205,42.361
2462,Newton Lower Falls,MA,-71.21,42.349
2464,Newton Upper Falls,MA,-71.222,42.366
2465,West Newton,MA,-71.213,42.378
2466,Auburndale,MA,-71.225,42.347
2467,Chestnut Hill,MA,-71.212,42.358
2468,Waban,MA,-71.232,42.327
2471,Watertown,MA,-71.459,42.446
2472,Watertown,MA,-71.201,42.363
2474,Arlington,MA,-71.16,42.418
2475,Arlington Heights,MA,-71.459,42.446
2476,Arlington,MA,-71.184,42.379
2477,Watertown,MA,-71.459,42.446
2478,Belmont,MA,-71.204,42.413
2479,Waverley,MA,-71.459,42.446
2481,Wellesley Hills,MA,-71.275,42.311
2482,Wellesley,MA,-71.299,42.295
2492,Needham,MA,-71.25,42.28
2493,Weston,MA,-71.227,42.376
2494,Needham Heights,MA,-71.263,42.3
2495,Nonantum,MA,-71.459,42.446
2532,Buzzards Bay,MA,-70.59,41.746
2534,Cataumet,MA,-70.623,41.669
2535,Chilmark,MA,-70.673,41.379
2536,East Falmouth,MA,-70.563,41.663
2537,East Sandwich,MA,-70.44,41.728
2538,East Wareham,MA,-70.661,41.775
2539,Edgartown,MA,-70.552,41.401
2540,Falmouth,MA,-70.493,41.614
2541,Falmouth,MA,-70.309,41.799
2542,Buzzards Bay,MA,-70.554,41.653
2543,Woods Hole,MA,-70.646,41.594
2552,Menemsha,MA,-70.643,41.38
2553,Monument Beach,MA,-70.608,41.673
2554,Nantucket,MA,-70.087,41.288
2556,North Falmouth,MA,-70.375,41.653
2557,Oak Bluffs,MA,-70.56,41.417
2558,Onset,MA,-70.658,41.748
2559,Pocasset,MA,-70.623,41.695
2561,Sagamore,MA,-70.534,41.77
2562,Sagamore Beach,MA,-70.52,41.793
2563,Sandwich,MA,-70.477,41.711
2564,Siasconset,MA,-70.016,41.274
2565,Silver Beach,MA,-70.309,41.799
2568,Vineyard Haven,MA,-70.595,41.416
2571,Wareham,MA,-70.695,41.76
2573,West Chop,MA,-70.643,41.38
2574,West Falmouth,MA,-70.638,41.604
2575,West Tisbury,MA,-70.643,41.421
2576,West Wareham,MA,-70.75,41.77
2584,Nantucket,MA,-70.046,41.278
2601,Hyannis,MA,-70.139,41.83
2630,Barnstable,MA,-70.301,41.697
2631,Brewster,MA,-70.044,41.853
2632,Centerville,MA,-70.175,41.796
2633,Chatham,MA,-70.047,41.86
2634,Centerville,MA,-70.309,41.799
2635,Cotuit,MA,-70.436,41.624
2636,Centerville,MA,-70.309,41.799
2637,Cummaquid,MA,-70.277,41.701
2638,Dennis,MA,-70.089,41.726
2639,Dennis Port,MA,-70.072,41.751
2641,East Dennis,MA,-70.205,41.735
2642,Eastham,MA,-70.021,41.851
2643,East Orleans,MA,-69.962,41.784
2644,Forestdale,MA,-70.269,41.79
2645,Harwich,MA,-70.043,41.836
2646,Harwich Port,MA,-70.054,41.846
2647,Hyannis Port,MA,-70.306,41.635
2648,Marstons Mills,MA,-70.247,41.813
2649,Mashpee,MA,-70.254,41.788
2650,North Chatham,MA,-70.029,41.735
2651,North Eastham,MA,-69.982,41.824
2652,North Truro,MA,-70.284,41.931
2653,Orleans,MA,-70.015,41.853
2655,Osterville,MA,-70.191,41.81
2657,Provincetown,MA,-70.091,41.889
2659,South Chatham,MA,-70.03,41.849
2660,South Dennis,MA,-70.089,41.8
2661,South Harwich,MA,-70.033,41.686
2662,South Orleans,MA,-69.984,41.757
2663,South Wellfleet,MA,-70.077,41.801
2664,South Yarmouth,MA,-70.084,41.824
2666,Truro,MA,-70.047,41.987
2667,Wellfleet,MA,-70.023,41.821
2668,West Barnstable,MA,-70.202,41.791
2669,West Chatham,MA,-70.005,41.699
2670,West Dennis,MA,-70.072,41.711
2671,West Harwich,MA,-70.038,41.847
2672,West Hyannisport,MA,-70.323,41.636
2673,West Yarmouth,MA,-70.151,41.776
2675,Yarmouth Port,MA,-70.136,41.716
2702,Assonet,MA,-71.017,41.783
2703,Attleboro,MA,-71.302,41.939
2712,Chartley,MA,-71.067,41.756
2713,Cuttyhunk,MA,-70.931,41.422
2714,Dartmouth,MA,-71.067,41.756
2715,Dighton,MA,-71.152,41.818
2717,East Freetown,MA,-70.979,41.747
2718,East Taunton,MA,-71.013,41.871
2719,Fairhaven,MA,-70.87,41.632
2720,Fall River,MA,-71.166,41.82
2721,Fall River,MA,-71.154,41.679
2722,Fall River,MA,-71.067,41.756
2723,Fall River,MA,-71.133,41.694
2724,Fall River,MA,-71.175,41.684
2725,Somerset,MA,-71.174,41.724
2726,Somerset,MA,-71.154,41.758
2738,Marion,MA,-70.754,41.737
2739,Mattapoisett,MA,-70.811,41.665
2740,New Bedford,MA,-70.951,41.633
2741,New Bedford,MA,-71.067,41.756
2742,New Bedford,MA,-70.956,41.62
2743,Acushnet,MA,-70.908,41.712
2744,New Bedford,MA,-70.916,41.609
2745,New Bedford,MA,-70.947,41.709
2746,New Bedford,MA,-70.943,41.666
2747,North Dartmouth,MA,-71.008,41.639
2748,South Dartmouth,MA,-70.984,41.566
2760,North Attleboro,MA,-71.326,41.964
2761,North Attleboro,MA,-71.067,41.756
2762,Plainville,MA,-71.334,42.014
2763,Attleboro Falls,MA,-71.308,41.973
2764,North Dighton,MA,-71.156,41.848
2766,Norton,MA,-71.18,41.959
2767,Raynham,MA,-71.049,41.937
2768,Raynham Center,MA,-71.067,41.756
2769,Rehoboth,MA,-71.243,41.853
2770,Rochester,MA,-70.846,41.752
2771,Seekonk,MA,-71.319,41.84
2777,Swansea,MA,-71.234,41.767
2779,Berkley,MA,-71.064,41.828
2780,Taunton,MA,-71.093,41.859
2783,Taunton,MA,-71.067,41.756
2790,Westport,MA,-71.08,41.615
2791,Westport Point,MA,-71.085,41.519
2801,Adamsville,RI,-71.284,41.53
2802,Albion,RI,-71.462,41.954
2804,Ashaway,RI,-71.679,41.322
2806,Barrington,RI,-71.32,41.743
2807,Block Island,RI,-71.578,41.189
2808,Bradford,RI,-71.762,41.404
2809,Bristol,RI,-71.27,41.678
2812,Carolina,RI,-71.675,41.469
2813,Charlestown,RI,-71.665,41.395
2814,Chepachet,RI,-71.689,41.889
2815,Clayville,RI,-71.656,41.771
2816,Coventry,RI,-71.637,41.694
2817,West Greenwich,RI,-71.667,41.631
2818,East Greenwich,RI,-71.478,41.643
2822,Exeter,RI,-71.65,41.547
2823,Fiskeville,RI,-71.547,41.731
2824,Forestdale,RI,-71.563,42
2825,Foster,RI,-71.706,41.791
2826,Glendale,RI,-71.601,41.982
2827,Greene,RI,-71.727,41.692
2828,Greenville,RI,-71.552,41.879
2829,Harmony,RI,-71.589,41.879
2830,Harrisville,RI,-71.649,41.972
2831,Hope,RI,-71.578,41.754
2832,Hope Valley,RI,-71.734,41.51
2833,Hopkinton,RI,-71.773,41.475
2835,Jamestown,RI,-71.377,41.514
2836,Kenyon,RI,-71.62,41.447
2837,Little Compton,RI,-71.166,41.51
2838,Manville,RI,-71.476,41.968
2839,Mapleville,RI,-71.638,41.942
2840,Newport,RI,-71.327,41.488
2841,Newport,RI,-71.299,41.499
2842,Middletown,RI,-71.273,41.52
2852,North Kingstown,RI,-71.465,41.587
2854,North Kingstown,RI,-71.644,41.375
2857,North Scituate,RI,-71.655,41.839
2858,Oakland,RI,-71.648,41.962
2859,Pascoag,RI,-71.723,41.964
2860,Pawtucket,RI,-71.393,41.875
2861,Pawtucket,RI,-71.37,41.878
2862,Pawtucket,RI,-71.369,41.861
2863,Central Falls,RI,-71.394,41.89
2864,Cumberland,RI,-71.433,41.949
2865,Lincoln,RI,-71.493,41.925
2871,Portsmouth,RI,-71.264,41.585
2872,Prudence Island,RI,-71.287,41.707
2873,Rockville,RI,-71.774,41.52
2874,Saunderstown,RI,-71.472,41.478
2875,Shannock,RI,-71.635,41.456
2876,Slatersville,RI,-71.576,41.998
2877,Slocum,RI,-71.53,41.529
2878,Tiverton,RI,-71.175,41.61
2879,Wakefield,RI,-71.534,41.444
2880,Wakefield,RI,-71.644,41.375
2881,Kingston,RI,-71.524,41.483
2882,Narragansett,RI,-71.498,41.377
2883,Peace Dale,RI,-71.644,41.375
2885,Warren,RI,-71.257,41.727
2886,Warwick,RI,-71.479,41.702
2887,Warwick,RI,-71.558,41.682
2888,Warwick,RI,-71.411,41.747
2889,Warwick,RI,-71.496,41.689
2891,Westerly,RI,-71.711,41.284
2892,West Kingston,RI,-71.621,41.506
2893,West Warwick,RI,-71.507,41.697
2894,Wood River Junction,RI,-71.707,41.45
2895,Woonsocket,RI,-71.519,41.985
2896,North Smithfield,RI,-71.541,41.934
2898,Wyoming,RI,-71.663,41.504
2901,Providence,RI,-71.414,41.823
2902,Providence,RI,-71.425,41.818
2903,Providence,RI,-71.412,41.819
2904,Providence,RI,-71.438,41.854
2905,Providence,RI,-71.423,41.804
2906,Providence,RI,-71.395,41.837
2907,Providence,RI,-71.426,41.797
2908,Providence,RI,-71.44,41.837
2909,Providence,RI,-71.444,41.821
2910,Cranston,RI,-71.435,41.792
2911,North Providence,RI,-71.449,41.839
2912,Providence,RI,-71.398,41.827
2914,East Providence,RI,-71.363,41.813
2915,Riverside,RI,-71.35,41.774
2916,Rumford,RI,-71.356,41.843
2917,Smithfield,RI,-71.498,41.854
2918,Providence,RI,-71.44,41.841
2919,Johnston,RI,-71.498,41.871
2920,Cranston,RI,-71.471,41.769
2921,Cranston,RI,-71.477,41.767
2940,Providence,RI,-71.559,41.872
3031,Amherst,NH,-71.629,42.875
3032,Auburn,NH,-71.344,42.989
3033,Brookline,NH,-71.767,42.847
3034,Candia,NH,-71.305,43.059
3036,Chester,NH,-71.251,42.962
3037,Deerfield,NH,-71.253,42.987
3038,Derry,NH,-71.197,42.951
3040,East Candia,NH,-71.013,43.006
3041,East Derry,NH,-71.013,43.006
3042,Epping,NH,-71.084,43.048
3043,Francestown,NH,-71.817,42.916
3044,Fremont,NH,-71.127,42.992
3045,Goffstown,NH,-71.688,42.947
3046,Dunbarton,NH,43.1,-71.59
3047,Greenfield,NH,-71.859,42.929
3048,Greenville,NH,-71.718,42.875
3049,Hollis,NH,-71.581,42.86
3051,Hudson,NH,-71.619,42.766
3052,Litchfield,NH,-71.485,42.887
3053,Londonderry,NH,-71.388,42.871
3054,Merrimack,NH,-71.668,42.925
3055,Milford,NH,-71.744,42.849
3057,Mont Vernon,NH,-71.727,42.85
3060,Nashua,NH,-71.626,42.772
3061,Nashua,NH,-71.654,42.952
3062,Nashua,NH,-71.5,42.86
3063,Nashua,NH,-71.511,42.774
3064,Nashua,NH,-71.629,42.774
3070,New Boston,NH,-71.776,42.903
3071,New Ipswich,NH,-71.845,42.763
3073,North Salem,NH,-71.013,43.006
3076,Pelham,NH,-71.319,42.741
3077,Raymond,NH,-71.205,43.059
3079,Salem,NH,-71.196,42.872
3082,Lyndeborough,NH,-71.774,42.902
3084,Temple,NH,-71.861,42.822
3086,Wilton,NH,-71.73,42.894
3087,Windham,NH,-71.234,42.892
3101,Manchester,NH,-71.462,42.988
3102,Manchester,NH,-71.495,43.008
3103,Manchester,NH,-71.464,42.942
3104,Manchester,NH,-71.372,42.898
3105,Manchester,NH,-71.654,42.952
3106,Hooksett,NH,-71.444,43.065
3107,Manchester,NH,-71.654,42.952
3108,Manchester,NH,-71.654,42.952
3109,Manchester,NH,-71.405,42.97
3110,Bedford,NH,-71.536,42.937
3111,Manchester,NH,-71.654,42.952
3215,Waterville Valley,NH,-71.534,43.93
3216,Andover,NH,-71.684,43.447
3217,Ashland,NH,-71.64,43.716
3218,Barnstead,NH,-71.373,43.417
3220,Belmont,NH,-71.407,43.456
3221,Bradford,NH,-71.792,43.281
3222,Bristol,NH,-71.722,43.708
3223,Campton,NH,-71.665,43.842
3224,Canterbury,NH,-71.604,43.378
3225,Center Barnstead,NH,-71.293,43.387
3226,Center Harbor,NH,-71.466,43.694
3227,Center Sandwich,NH,-71.324,43.695
3229,Contoocook,NH,-71.813,43.301
3230,Danbury,NH,-71.882,43.515
3231,East Andover,NH,-71.737,43.466
3233,Elkins,NH,-71.945,43.423
3234,Epsom,NH,-71.67,43.341
3235,Franklin,NH,-71.68,43.374
3237,Gilmanton,NH,-71.384,43.414
3238,Glencliff,NH,-71.841,43.968
3240,Grafton,NH,-71.841,43.968
3241,Hebron,NH,-71.889,43.718
3242,Henniker,NH,-71.82,43.18
3243,Hill,NH,-71.763,43.443
3244,Hillsborough,NH,-71.914,43.123
3245,Holderness,NH,-71.604,43.738
3246,Laconia,NH,-71.427,43.535
3247,Laconia,NH,-71.445,43.589
3249,Gilford,NH,43.53,-71.38
3251,Lincoln,NH,-71.654,44.049
3252,Lochmere,NH,-71.537,43.469
3253,Meredith,NH,-71.517,43.592
3254,Moultonborough,NH,-71.335,43.728
3255,Newbury,NH,-72.012,43.322
3256,New Hampton,NH,-71.635,43.603
3257,New London,NH,-71.734,43.302
3258,Chichester,NH,43.25,-71.39
3259,North Sandwich,NH,-71.377,43.86
3260,North Sutton,NH,-71.934,43.365
3261,Northwood,NH,-71.203,43.209
3262,North Woodstock,NH,-71.686,44.035
3263,Pittsfield,NH,-71.344,43.298
3264,Plymouth,NH,-71.694,43.711
3266,Rumney,NH,-71.788,43.752
3268,Salisbury,NH,-71.559,43.362
3269,Sanbornton,NH,-71.514,43.502
3272,South Newbury,NH,-71.663,43.31
3273,South Sutton,NH,-71.929,43.304
3274,Stinson Lake,NH,-71.841,43.968
3275,Suncook,NH,-71.599,43.286
3276,Tilton,NH,-71.492,43.536
3278,Warner,NH,-71.842,43.311
3279,Warren,NH,-71.841,43.968
3280,Washington,NH,-72.101,43.172
3281,Weare,NH,-71.763,43.084
3282,Wentworth,NH,-71.841,43.968
3284,Springfield,NH,-72.047,43.494
3285,Thornton,NH,43.93,-71.62
3287,Wilmot,NH,-71.916,43.449
3289,Winnisquam,NH,-71.52,43.496
3290,Nottingham,NH,-71.126,43.125
3291,West Nottingham,NH,-71.14,43.182
3293,Woodstock,NH,-71.841,43.968
3298,Tilton,NH,-71.446,43.525
3299,Tilton,NH,-71.446,43.525
3301,Concord,NH,-71.536,43.23
3302,Concord,NH,-71.663,43.31
3303,Concord,NH,-71.66,43.282
3304,Bow,NH,-71.545,43.128
3305,Concord,NH,-71.517,43.213
3307,Loudon,NH,-71.467,43.319
3431,Keene,NH,-72.248,42.904
3435,Keene,NH,-72.243,42.947
3440,Antrim,NH,-71.971,43.045
3441,Ashuelot,NH,-72.444,42.777
3442,Bennington,NH,-71.908,43.003
3443,Chesterfield,NH,-72.455,42.884
3444,Dublin,NH,-72.019,42.889
3445,Sullivan,NH,-72.202,42.998
3446,Swanzey,NH,-72.33,42.841
3447,Fitzwilliam,NH,-72.248,42.882
3448,Gilsum,NH,-72.211,42.937
3449,Hancock,NH,-71.984,42.939
3450,Harrisville,NH,-72.103,42.885
3451,Hinsdale,NH,-72.28,42.894
3452,Jaffrey,NH,-72.083,42.822
3455,Marlborough,NH,-72.28,42.888
3456,Marlow,NH,-72.203,43.119
3457,Nelson,NH,-72.092,42.897
3458,Peterborough,NH,-71.937,42.956
3461,Rindge,NH,-72.009,42.765
3462,Spofford,NH,-72.239,42.871
3464,Stoddard,NH,-72.102,42.955
3465,Troy,NH,-72.28,42.844
3466,West Chesterfield,NH,-72.432,42.858
3467,Westmoreland,NH,-72.443,42.974
3468,West Peterborough,NH,-71.933,42.891
3469,West Swanzey,NH,-72.315,42.873
3470,Winchester,NH,-72.275,42.896
3561,Littleton,NH,-71.878,44.335
3570,Berlin,NH,-71.194,44.512
3574,Bethlehem,NH,-71.728,44.306
3575,Bretton Woods,NH,-71.387,44.696
3576,Colebrook,NH,-71.501,44.903
3579,Errol,NH,-71.387,44.696
3580,Franconia,NH,-71.737,44.213
3581,Gorham,NH,-71.155,44.405
3582,Groveton,NH,-71.422,44.751
3583,Jefferson,NH,-71.387,44.696
3584,Lancaster,NH,-71.561,44.477
3585,Lisbon,NH,-71.889,44.245
3586,Sugar Hill,NH,44.23,-71.78
3588,Milan,NH,-71.219,44.565
3589,Mount Washington,NH,-71.387,44.696
3590,North Stratford,NH,-71.387,44.696
3592,Pittsburg,NH,-71.387,44.696
3593,Randolph,NH,44.37,-71.25
3595,Twin Mountain,NH,-71.547,44.269
3597,West Stewartstown,NH,-71.387,44.696
3598,Whitefield,NH,-71.61,44.364
3601,Acworth,NH,-72.3,43.196
3602,Alstead,NH,-72.311,43.134
3603,Charlestown,NH,-72.37,43.268
3604,Drewsville,NH,-72.243,42.947
3605,Lempster,NH,-72.197,43.214
3607,South Acworth,NH,-72.194,43.365
3608,Walpole,NH,-72.39,43.072
3609,North Walpole,NH,-72.407,43.138
3740,Bath,NH,-71.949,44.114
3741,Canaan,NH,-72.057,43.631
3743,Claremont,NH,-72.21,43.416
3745,Cornish,NH,-72.337,43.462
3746,Cornish Flat,NH,-72.194,43.365
3748,Enfield,NH,-72.117,43.631
3749,Enfield Center,NH,-72.085,43.58
3750,Etna,NH,-72.215,43.698
3751,Georges Mills,NH,-72.064,43.449
3752,Goshen,NH,-72.197,43.418
3753,Grantham,NH,-72.218,43.463
3754,Guild,NH,-72.126,43.366
3755,Hanover,NH,-72.12,43.861
3756,Lebanon,NH,-71.841,43.968
3765,Haverhill,NH,-72.047,44.038
3766,Lebanon,NH,-72.235,43.637
3768,Lyme,NH,-72.13,43.802
3769,Lyme Center,NH,-72.12,43.786
3770,Meriden,NH,-72.256,43.422
3771,Monroe,NH,-72.015,44.269
3773,Newport,NH,-72.2,43.39
3774,North Haverhill,NH,-72.015,44.078
3777,Orford,NH,-72.11,43.927
3779,Piermont,NH,-72.062,43.948
3780,Pike,NH,-71.841,43.968
3781,Plainfield,NH,-72.283,43.433
3782,Sunapee,NH,-72.155,43.427
3784,West Lebanon,NH,-72.235,43.644
3785,Woodsville,NH,-72.081,43.949
3801,Portsmouth,NH,-70.951,43.009
3802,Portsmouth,NH,-71.013,43.006
3803,Portsmouth,NH,-71.445,42.927
3804,Portsmouth,NH,-71.013,43.006
3805,Newington,NH,-70.931,43.285
3809,Alton,NH,-71.222,43.463
3810,Alton Bay,NH,-71.277,43.503
3811,Atkinson,NH,-71.159,42.878
3812,Bartlett,NH,-71.258,43.884
3813,Center Conway,NH,-71.145,43.797
3814,Center Ossipee,NH,-71.123,43.762
3815,Center Strafford,NH,-71.11,43.254
3816,Center Tuftonboro,NH,-71.274,43.661
3817,Chocorua,NH,-71.09,43.749
3818,Conway,NH,-71.103,43.789
3819,Danville,NH,-71.082,42.927
3820,Dover,NH,-70.992,43.297
3821,Dover,NH,-71.028,43.327
3822,Dover,NH,-71.028,43.327
3823,Madbury,NH,43.17,-70.93
3824,Durham,NH,-70.963,43.166
3825,Barrington,NH,-71.097,43.298
3826,East Hampstead,NH,-71.143,42.894
3827,East Kingston,NH,-71.054,42.912
3830,East Wakefield,NH,-71.009,43.635
3832,Eaton Center,NH,-71.258,43.884
3833,Exeter,NH,-70.922,42.951
3835,Farmington,NH,-71.003,43.306
3836,Freedom,NH,-71.093,43.824
3837,Gilmanton Iron Works,NH,-71.299,43.447
3838,Glen,NH,-71.265,44.05
3839,Rochester,NH,-70.998,43.31
3840,Greenland,NH,-70.809,43.039
3841,Hampstead,NH,-71.139,42.877
3842,Hampton,NH,-70.951,42.917
3843,Hampton,NH,-71.013,43.006
3844,Hampton Falls,NH,-70.983,42.892
3845,Intervale,NH,-71.134,44.083
3846,Jackson,NH,-71.258,43.884
3847,Kearsarge,NH,-71.258,43.884
3848,Kingston,NH,-71.103,42.91
3849,Madison,NH,-71.125,43.902
3850,Melvin Village,NH,-71.302,43.708
3851,Milton,NH,-71.011,43.423
3852,Milton Mills,NH,-71.028,43.327
3853,Mirror Lake,NH,-71.282,43.646
3854,New Castle,NH,-70.722,43.065
3855,New Durham,NH,-71.119,43.46
3856,Newfields,NH,-70.978,43.037
3857,Newmarket,NH,-70.892,42.979
3858,Newton,NH,-71.007,42.937
3859,Newton Junction,NH,-71.04,42.862
3860,North Conway,NH,-71.103,43.785
3861,Lee,NH,43.1,-71.01
3862,North Hampton,NH,-70.914,43
3864,Ossipee,NH,-71.153,43.667
3865,Plaistow,NH,-70.926,42.938
3866,Rochester,NH,-71.027,43.412
3867,Rochester,NH,-70.993,43.327
3868,Rochester,NH,-70.945,43.35
3869,Rollinsford,NH,-70.943,43.161
3870,Rye,NH,-70.765,43.011
3871,Rye Beach,NH,-70.772,42.981
3872,Sanbornville,NH,-71.079,43.571
3873,Sandown,NH,-71.174,42.923
3874,Seabrook,NH,-70.82,42.964
3875,Silver Lake,NH,-71.176,43.855
3878,Somersworth,NH,-70.958,43.229
3882,Effingham,NH,-70.99,43.705
3883,South Tamworth,NH,-71.258,43.884
3884,Strafford,NH,-71.172,43.257
3885,Stratham,NH,-70.882,43.013
3886,Tamworth,NH,-71.278,43.648
3887,Union,NH,-71.041,43.46
3890,West Ossipee,NH,-71.195,43.812
3894,Wolfeboro,NH,-71.184,43.667
3896,Wolfeboro Falls,NH,-71.219,43.589
3897,Wonalancet,NH,-71.258,43.884
3901,Berwick,ME,-70.74,43.28
3902,Cape Neddick,ME,-70.665,43.246
3903,Eliot,ME,-70.746,43.183
3904,Kittery,ME,-70.685,43.192
3905,Kittery Point,ME,-70.689,43.095
3906,North Berwick,ME,-70.754,43.341
3907,Ogunquit,ME,-70.731,43.351
3908,South Berwick,ME,-70.712,43.228
3909,York,ME,-70.691,43.238
3910,York Beach,ME,-70.732,43.212
3911,York Harbor,ME,-70.636,43.155
4001,Acton,ME,-70.805,43.521
4002,Alfred,ME,-70.739,43.467
4003,Bailey Island,ME,-69.995,43.736
4004,Bar Mills,ME,-70.604,43.366
4005,Biddeford,ME,-70.652,43.532
4006,Biddeford Pool,ME,-70.36,43.436
4007,Biddeford,ME,-70.505,43.458
4008,Bowdoinham,ME,-69.876,44.023
4009,Bridgton,ME,-70.747,43.94
4010,Brownfield,ME,-70.74,44.163
4011,Brunswick,ME,-70.341,43.936
4013,Bustins Island,ME,-70.471,44.408
4014,Cape Porpoise,ME,-70.604,43.366
4015,Casco,ME,-70.524,43.962
4016,Center Lovell,ME,-70.892,44.181
4017,Chebeague Island,ME,-70.12,43.728
4019,Cliff Island,ME,-70.471,44.408
4020,Cornish,ME,-70.792,43.774
4021,Cumberland Center,ME,-70.45,43.813
4022,Denmark,ME,-70.662,44.566
4024,East Baldwin,ME,-70.689,43.845
4027,Lebanon,ME,-70.915,43.46
4028,East Parsonsfield,ME,-70.845,43.732
4029,Sebago,ME,-70.547,43.867
4030,East Waterboro,ME,-70.69,43.597
4032,Freeport,ME,-70.098,43.864
4033,Freeport,ME,-70.471,44.408
4034,Freeport,ME,-70.471,44.408
4037,Fryeburg,ME,-70.964,44.044
4038,Gorham,ME,-70.355,43.804
4039,Gray,ME,-70.329,43.879
4040,Harrison,ME,-70.357,43.993
4041,Hiram,ME,-70.826,43.88
4042,Hollis Center,ME,-70.624,43.584
4043,Kennebunk,ME,-70.549,43.495
4046,Kennebunkport,ME,-70.607,43.534
4047,Parsonsfield,ME,-70.909,43.745
4048,Limerick,ME,-70.834,43.661
4049,Limington,ME,-70.749,43.704
4050,Long Island,ME,-70.471,44.408
4051,Lovell,ME,-70.887,44.14
4054,Moody,ME,-70.598,43.276
4055,Naples,ME,-70.64,43.957
4056,Newfield,ME,-70.869,43.658
4057,North Bridgton,ME,-70.471,44.408
4061,North Waterboro,ME,-70.711,43.542
4062,Windham,ME,-70.397,43.911
4063,Ocean Park,ME,-70.386,43.505
4064,Old Orchard Beach,ME,-70.47,43.412
4066,Orrs Island,ME,-69.975,43.78
4068,Porter,ME,-70.935,43.848
4069,Pownal,ME,-70.189,43.895
4070,Scarborough,ME,-70.274,43.577
4071,Raymond,ME,-70.466,43.906
4072,Saco,ME,-70.666,43.541
4073,Sanford,ME,-70.631,43.576
4074,Scarborough,ME,-70.375,43.725
4075,Sebago Lake,ME,-70.552,43.796
4076,Shapleigh,ME,-70.772,43.51
4077,South Casco,ME,-70.525,43.91
4078,South Freeport,ME,-70.121,43.821
4079,Harpswell,ME,-69.996,43.781
4082,South Windham,ME,-70.471,44.408
4083,Springvale,ME,-70.748,43.466
4084,Standish,ME,-70.555,43.804
4085,Steep Falls,ME,-70.64,43.772
4086,Topsham,ME,-69.938,43.981
4087,Waterboro,ME,-70.749,43.574
4088,Waterford,ME,-70.662,44.566
4090,Wells,ME,-70.671,43.43
4091,West Baldwin,ME,-70.471,44.408
4092,Westbrook,ME,-70.569,43.855
4093,Buxton,ME,-70.623,43.654
4094,West Kennebunk,ME,-70.573,43.406
4095,West Newfield,ME,-70.903,43.601
4096,Yarmouth,ME,-70.172,43.798
4097,North Yarmouth,ME,-70.2,43.838
4098,Westbrook,ME,-70.471,44.408
4101,Portland,ME,-70.262,43.659
4102,Portland,ME,-70.443,43.743
4103,Portland,ME,-70.29,43.688
4104,Portland,ME,-70.465,43.846
4105,Falmouth,ME,-70.271,43.739
